eventID,droneID,startTime,startingPositionX,startingPositionY,startingPositionZ,endingPositionX,endingPositionY,endingPositionZ,collidesWithNum,collidesAtPos,collidesAtTime,collidesWithEvent
52,8,38.86672034570759,14.0,0.0,-2.0,6.0,2.0,10.0,-2,-2,-2,-2
53,0,40.03791654062286,18.0,0.0,0.0,2.0,4.0,10.0,5,[15.60743649  0.59814088  1.4953522 ],41.47998197492456,54
54,5,40.834538005594126,16.0,0.0,0.0,14.0,6.0,10.0,0,[15.78180011  0.65459966  1.09099943],41.47998197492456,53
55,1,40.96452798016249,10.0,0.0,0.0,6.0,6.0,10.0,-2,-2,-2,-2
56,4,41.04273554520282,16.0,0.0,-2.0,18.0,0.0,10.0,-2,-2,-2,-2
57,9,41.1123721973005,4.0,0.0,-2.0,12.0,2.0,10.0,-2,-2,-2,-2
58,6,42.819402375862744,16.0,0.0,-4.0,12.0,4.0,10.0,-2,-2,-2,-2
59,2,43.15619009767521,12.0,0.0,-2.0,10.0,2.0,10.0,-2,-2,-2,-2
60,7,45.920513762807786,18.0,0.0,-2.0,18.0,6.0,10.0,-2,-2,-2,-2
61,3,46.034888114257804,8.0,0.0,0.0,2.0,4.0,10.0,-2,-2,-2,-2
62,8,46.14683023498811,12.0,0.0,0.0,12.0,6.0,10.0,-2,-2,-2,-2
63,5,46.750617788693745,16.0,0.0,-2.0,18.0,2.0,10.0,-2,-2,-2,-2
64,4,47.125498075501035,6.0,0.0,-2.0,14.0,4.0,10.0,-2,-2,-2,-2
65,1,47.12894198313146,8.0,0.0,-4.0,0.0,4.0,10.0,-2,-2,-2,-2
66,9,48.39248208658102,10.0,0.0,-2.0,0.0,2.0,10.0,-2,-2,-2,-2
67,2,49.32060410064418,16.0,0.0,-4.0,14.0,2.0,10.0,-2,-2,-2,-2
68,0,49.681567301615814,2.0,0.0,-4.0,12.0,0.0,10.0,-2,-2,-2,-2
69,6,50.36923681113349,4.0,0.0,0.0,2.0,0.0,10.0,-2,-2,-2,-2
70,8,51.97778212983341,14.0,0.0,-2.0,2.0,6.0,10.0,3,[10.76866567  1.61566717  1.23133433],54.401282880981306,71
71,3,52.19930211722678,8.0,0.0,-2.0,18.0,4.0,10.0,8,[10.731221   1.0924884  1.2774652],54.401282880981306,70
72,7,52.62871769530716,0.0,0.0,-4.0,4.0,0.0,10.0,-2,-2,-2,-2
73,5,52.91503179166272,12.0,0.0,-4.0,18.0,0.0,10.0,-2,-2,-2,-2
74,4,54.60881284904892,18.0,0.0,-2.0,0.0,2.0,10.0,-2,-2,-2,-2
75,1,55.435565846049535,4.0,0.0,-4.0,6.0,6.0,10.0,-2,-2,-2,-2
76,6,55.468256324726276,2.0,0.0,0.0,8.0,4.0,10.0,-2,-2,-2,-2
77,9,56.26648996059283,14.0,0.0,-4.0,14.0,4.0,10.0,-2,-2,-2,-2
78,2,56.462032529187034,8.0,0.0,-2.0,8.0,4.0,10.0,-2,-2,-2,-2
79,0,58.283892568658445,18.0,0.0,-2.0,2.0,6.0,10.0,3,[14.02302518  1.49136556  0.98273112],60.878944827731836,81
80,7,59.90882758458768,6.0,0.0,0.0,18.0,0.0,10.0,-2,-2,-2,-2
81,3,60.26155986552533,14.0,0.0,0.0,16.0,6.0,10.0,0,[14.20871421  0.62614263  1.04357106],60.878944827731836,79
82,5,60.53080489752663,14.0,0.0,-4.0,4.0,2.0,10.0,-2,-2,-2,-2
83,8,60.97778212983341,0.0,0.0,0.0,2.0,6.0,10.0,-2,-2,-2,-2
84,6,61.63267032769525,16.0,0.0,-2.0,6.0,6.0,10.0,-2,-2,-2,-2
85,2,62.78658784952379,18.0,0.0,-4.0,0.0,4.0,10.0,-2,-2,-2,-2
86,1,63.11671159391814,16.0,0.0,0.0,10.0,0.0,10.0,-2,-2,-2,-2
87,9,63.546599849873346,0.0,0.0,-4.0,10.0,2.0,10.0,-2,-2,-2,-2
88,4,65.47159334024913,16.0,0.0,-2.0,14.0,0.0,10.0,-2,-2,-2,-2
89,3,66.17763964862495,6.0,0.0,-4.0,14.0,0.0,10.0,-2,-2,-2,-2
90,8,66.89386191293302,12.0,0.0,-2.0,8.0,4.0,10.0,-2,-2,-2,-2
91,7,67.71907726049433,0.0,0.0,-4.0,14.0,6.0,10.0,-2,-2,-2,-2
92,0,68.724199077569,16.0,0.0,-4.0,6.0,2.0,10.0,1,[10.48741845  1.10251631  3.71761417],73.49823473941076,93
93,1,68.94766348876344,6.0,0.0,-4.0,14.0,2.0,10.0,0,[10.4810928  1.1202732  3.8419124],73.49823473941076,92
94,5,69.19105893537102,12.0,0.0,0.0,12.0,4.0,10.0,-2,-2,-2,-2
95,6,69.999270593036,4.0,0.0,-2.0,12.0,4.0,10.0,-2,-2,-2,-2
96,4,71.55435587054735,0.0,0.0,-2.0,0.0,6.0,10.0,-2,-2,-2,-2
97,9,72.20685388771773,12.0,0.0,-4.0,0.0,6.0,10.0,-2,-2,-2,-2
98,8,73.52711149364382,8.0,0.0,0.0,2.0,2.0,10.0,-2,-2,-2,-2
99,3,74.2398973969235,10.0,0.0,0.0,0.0,2.0,10.0,-2,-2,-2,-2
100,2,74.36242475231401,10.0,0.0,-2.0,12.0,2.0,10.0,-2,-2,-2,-2
101,5,74.57622374250552,12.0,0.0,0.0,4.0,4.0,10.0,-2,-2,-2,-2
102,1,77.07170189339939,6.0,0.0,-4.0,12.0,0.0,10.0,-2,-2,-2,-2
103,0,77.38445311541338,12.0,0.0,-2.0,6.0,6.0,10.0,-2,-2,-2,-2
104,6,77.48258536658389,12.0,0.0,-4.0,16.0,0.0,10.0,-2,-2,-2,-2
105,7,78.06315769328293,0.0,0.0,-4.0,0.0,2.0,10.0,4,[ 0.         -0.61314884 -8.29204189],75.89534917269673,106
106,4,78.26255980304673,2.0,0.0,-4.0,8.0,4.0,10.0,7,[ 0.1961837  -1.2025442  -8.20890471],75.89534917269673,105
107,8,79.44319127674343,2.0,0.0,0.0,4.0,0.0,10.0,-2,-2,-2,-2
108,2,80.526838755283,2.0,0.0,-4.0,0.0,6.0,10.0,-2,-2,-2,-2
109,5,81.28442767500489,4.0,0.0,-2.0,2.0,2.0,10.0,-2,-2,-2,-2
110,3,81.38132582546635,6.0,0.0,-4.0,8.0,4.0,10.0,-2,-2,-2,-2
111,9,81.90221360255039,16.0,0.0,-4.0,18.0,2.0,10.0,-2,-2,-2,-2
112,8,84.54221079033621,0.0,0.0,0.0,12.0,4.0,10.0,-2,-2,-2,-2
113,1,84.6874749992633,4.0,0.0,-4.0,2.0,4.0,10.0,-2,-2,-2,-2
114,0,84.73292234376291,2.0,0.0,-2.0,2.0,6.0,10.0,-2,-2,-2,-2
115,6,84.76269525586441,0.0,0.0,-4.0,12.0,6.0,10.0,-2,-2,-2,-2
116,7,85.13422550514841,4.0,0.0,-2.0,2.0,0.0,10.0,-2,-2,-2,-2
117,4,86.13656767705854,16.0,0.0,-2.0,10.0,2.0,10.0,-2,-2,-2,-2
118,5,87.44884167797387,2.0,0.0,0.0,6.0,6.0,10.0,-2,-2,-2,-2
119,2,88.20798450315161,14.0,0.0,-4.0,16.0,0.0,10.0,3,[13.71267333  0.         -6.01128669],87.19213131882923,120
120,3,88.72979505381588,12.0,0.0,-4.0,2.0,2.0,10.0,2,[13.77554114 -0.35510823 -6.4857576 ],87.19213131882923,119
121,9,89.04364203109324,2.0,0.0,-4.0,0.0,6.0,10.0,-2,-2,-2,-2
122,7,91.21698803544663,0.0,0.0,-2.0,14.0,6.0,10.0,-2,-2,-2,-2
123,0,91.44112627626228,16.0,0.0,0.0,10.0,6.0,10.0,-2,-2,-2,-2
124,1,92.03594422761283,2.0,0.0,-4.0,10.0,6.0,10.0,-2,-2,-2,-2
125,8,92.60446853863476,0.0,0.0,0.0,16.0,4.0,10.0,-2,-2,-2,-2
126,4,92.9188976601838,16.0,0.0,-4.0,18.0,4.0,10.0,-2,-2,-2,-2
127,5,93.61325568094286,0.0,0.0,-4.0,2.0,4.0,10.0,6,[-0.1792978 -0.3585956 -5.2550846],92.95447349818673,128
128,6,94.45805497069708,0.0,0.0,-2.0,0.0,2.0,10.0,5,[ 0.         -0.49437454 -4.96624726],92.95447349818673,127
129,2,95.27905231501708,6.0,0.0,-4.0,0.0,2.0,10.0,-2,-2,-2,-2
130,9,96.72478777896185,8.0,0.0,0.0,14.0,0.0,10.0,-2,-2,-2,-2
131,3,97.39004909166026,2.0,0.0,-2.0,2.0,4.0,10.0,-2,-2,-2,-2
132,0,97.99856480056428,16.0,0.0,-4.0,18.0,6.0,10.0,-2,-2,-2,-2
133,4,100.26736688853333,6.0,0.0,0.0,4.0,2.0,10.0,-2,-2,-2,-2
134,6,100.5408175009953,8.0,0.0,-2.0,16.0,6.0,10.0,-2,-2,-2,-2
135,1,100.63826949465546,10.0,0.0,0.0,6.0,6.0,10.0,-2,-2,-2,-2
136,7,100.9123477502793,16.0,0.0,0.0,8.0,2.0,10.0,-2,-2,-2,-2
137,5,100.96172490929239,8.0,0.0,0.0,6.0,4.0,10.0,-2,-2,-2,-2
138,8,102.24811929962772,4.0,0.0,0.0,4.0,0.0,10.0,-2,-2,-2,-2
139,9,102.55573967380715,18.0,0.0,-2.0,2.0,2.0,10.0,3,[16.22861154  0.22142356 -0.67145866],103.66837927869209,141
140,2,102.9601980628857,0.0,0.0,-2.0,18.0,0.0,10.0,-2,-2,-2,-2
141,3,103.71460441199702,16.0,0.0,0.0,18.0,0.0,10.0,9,[15.98186901  0.         -0.09065494],103.66837927869209,139
142,4,105.46351931123996,12.0,0.0,-4.0,6.0,6.0,10.0,-2,-2,-2,-2
143,0,105.6797105484329,2.0,0.0,-4.0,8.0,0.0,10.0,-2,-2,-2,-2
144,5,106.43895048434405,16.0,0.0,-4.0,6.0,4.0,10.0,-2,-2,-2,-2
145,1,106.80268349762444,12.0,0.0,-4.0,0.0,0.0,10.0,-2,-2,-2,-2
146,8,107.24811929962772,0.0,0.0,-2.0,16.0,4.0,10.0,-2,-2,-2,-2
147,7,107.39308844868715,12.0,0.0,0.0,4.0,4.0,10.0,-2,-2,-2,-2
148,6,108.35106717690195,6.0,0.0,-4.0,6.0,6.0,10.0,-2,-2,-2,-2
149,3,108.8136239255898,14.0,0.0,-2.0,14.0,0.0,10.0,-2,-2,-2,-2
150,9,112.60561529492804,14.0,0.0,-2.0,16.0,2.0,10.0,-2,-2,-2,-2
151,0,113.2954836542968,18.0,0.0,-2.0,16.0,0.0,10.0,-2,-2,-2,-2
152,4,113.64887208311241,0.0,0.0,0.0,4.0,4.0,10.0,7,[0.15751253 0.15751253 0.39378132],113.87508223214947,154
153,2,113.77685188927767,18.0,0.0,0.0,16.0,4.0,10.0,-2,-2,-2,-2
154,7,114.10129238118652,0.0,0.0,0.0,12.0,2.0,10.0,4,[-0.34474461 -0.05745744 -0.28728718],113.87508223214947,152
155,3,114.8136239255898,10.0,0.0,-4.0,0.0,2.0,10.0,5,[5.61750094 0.87649981 2.13549868],118.60897944105149,156
156,5,115.27071135067189,0.0,0.0,-2.0,18.0,2.0,10.0,3,[5.53162477 0.61462497 1.68774985],118.60897944105149,155
157,6,115.96684028276586,18.0,0.0,0.0,2.0,4.0,10.0,-2,-2,-2,-2
158,1,116.02222795491733,16.0,0.0,-2.0,10.0,6.0,10.0,-2,-2,-2,-2
159,8,117.44615832681329,4.0,0.0,-4.0,14.0,4.0,10.0,-2,-2,-2,-2
160,9,118.77002929789703,2.0,0.0,-4.0,14.0,2.0,10.0,-2,-2,-2,-2
161,2,119.25407746432933,6.0,0.0,-4.0,10.0,0.0,10.0,-2,-2,-2,-2
162,0,119.37824618459503,18.0,0.0,-4.0,0.0,6.0,10.0,-2,-2,-2,-2
163,4,119.39343472965044,16.0,0.0,0.0,16.0,2.0,10.0,-2,-2,-2,-2
164,7,121.97530025519833,0.0,0.0,-4.0,10.0,4.0,10.0,-2,-2,-2,-2
165,1,123.37069718326686,6.0,0.0,0.0,18.0,6.0,10.0,-2,-2,-2,-2
166,3,123.47387796343418,2.0,0.0,0.0,4.0,0.0,10.0,-2,-2,-2,-2
167,4,124.49245424324322,10.0,0.0,-2.0,2.0,0.0,10.0,-2,-2,-2,-2
168,6,125.61049104375881,8.0,0.0,-4.0,4.0,6.0,10.0,-2,-2,-2,-2
169,5,126.1334918418721,2.0,0.0,-2.0,2.0,4.0,10.0,-2,-2,-2,-2
170,8,126.27791919314114,16.0,0.0,-2.0,16.0,2.0,10.0,-2,-2,-2,-2
171,2,126.53418735360985,10.0,0.0,-4.0,8.0,0.0,10.0,-2,-2,-2,-2
172,9,128.04364779339272,2.0,0.0,-4.0,0.0,6.0,10.0,-2,-2,-2,-2
173,3,128.57289747702697,4.0,0.0,-2.0,18.0,6.0,10.0,7,[10.09984982  2.61422135  3.2284427 ],132.7972002033121,174
174,7,130.80706112152617,10.0,0.0,0.0,10.0,6.0,10.0,3,[10.          2.04783622  3.41306037],132.7972002033121,173
175,0,131.16807230714662,8.0,0.0,-4.0,12.0,6.0,10.0,-2,-2,-2,-2
176,4,131.7035567941712,10.0,0.0,-2.0,18.0,0.0,10.0,-2,-2,-2,-2
177,1,131.73729744860762,18.0,0.0,0.0,10.0,2.0,10.0,-2,-2,-2,-2
178,8,132.36068172343937,10.0,0.0,-4.0,18.0,6.0,10.0,-2,-2,-2,-2
179,5,132.45804716220886,18.0,0.0,-2.0,14.0,2.0,10.0,-2,-2,-2,-2
180,6,133.48449891777062,6.0,0.0,0.0,6.0,6.0,10.0,-2,-2,-2,-2
181,2,133.60525516547534,6.0,0.0,-4.0,12.0,0.0,10.0,-2,-2,-2,-2
182,9,135.72479354126133,14.0,0.0,-2.0,2.0,0.0,10.0,-2,-2,-2,-2
183,7,136.63801301637147,6.0,0.0,-2.0,0.0,2.0,10.0,-2,-2,-2,-2
184,1,138.21803814701548,12.0,0.0,0.0,4.0,2.0,10.0,4,[5.41952188 1.64511953 8.22559765],143.54883469333214,187
185,3,138.26825719185962,2.0,0.0,-4.0,12.0,6.0,10.0,-2,-2,-2,-2
186,5,138.8611713996417,18.0,0.0,-2.0,14.0,4.0,10.0,-2,-2,-2,-2
187,4,138.91465934509918,2.0,0.0,0.0,6.0,2.0,10.0,1,[5.38432316 1.69216158 8.46080791],143.54883469333214,184
188,0,139.04208018115844,0.0,0.0,-2.0,16.0,2.0,10.0,-2,-2,-2,-2
189,6,139.31545081261592,10.0,0.0,0.0,8.0,4.0,10.0,-2,-2,-2,-2
190,8,140.963006990482,16.0,0.0,0.0,14.0,6.0,10.0,-2,-2,-2,-2
191,2,141.22102827133926,4.0,0.0,-4.0,14.0,2.0,10.0,-2,-2,-2,-2
192,7,143.42034299949674,0.0,0.0,0.0,12.0,2.0,10.0,-2,-2,-2,-2
193,9,144.21007491549992,2.0,0.0,-2.0,16.0,6.0,10.0,-2,-2,-2,-2
194,4,144.39188492015083,14.0,0.0,-4.0,8.0,0.0,10.0,-2,-2,-2,-2
195,1,144.69877884542333,8.0,0.0,0.0,10.0,6.0,10.0,-2,-2,-2,-2
196,6,144.79267638766757,16.0,0.0,-4.0,6.0,0.0,10.0,-2,-2,-2,-2
197,5,145.49442098035252,8.0,0.0,-2.0,2.0,2.0,10.0,-2,-2,-2,-2
198,8,146.8790867735816,10.0,0.0,0.0,4.0,6.0,10.0,-2,-2,-2,-2
199,3,147.3786907710039,12.0,0.0,-4.0,14.0,2.0,10.0,-2,-2,-2,-2
200,0,149.09195580227933,16.0,0.0,-4.0,12.0,2.0,10.0,-2,-2,-2,-2
201,2,149.88128230918366,4.0,0.0,-2.0,2.0,4.0,10.0,-2,-2,-2,-2
202,1,150.61485862852294,2.0,0.0,-2.0,0.0,2.0,10.0,-2,-2,-2,-2
203,7,151.29435087350856,0.0,0.0,-4.0,12.0,6.0,10.0,6,[11.84761388  5.92380694  9.8222162 ],160.86659073570047,206
204,4,152.00765802601472,16.0,0.0,0.0,18.0,6.0,10.0,-2,-2,-2,-2
205,5,152.27675096347778,18.0,0.0,0.0,16.0,0.0,10.0,-2,-2,-2,-2
206,6,153.3950016547102,6.0,0.0,-2.0,12.0,6.0,10.0,7,[12.10052694  6.10052694 10.20105388],160.86659073570047,203
207,8,153.4365252978836,16.0,0.0,-4.0,2.0,4.0,10.0,-2,-2,-2,-2
208,9,153.90543463033256,10.0,0.0,0.0,0.0,4.0,10.0,-2,-2,-2,-2
209,3,154.52011919954674,4.0,0.0,0.0,2.0,6.0,10.0,-2,-2,-2,-2
210,2,156.2844065466165,18.0,0.0,-4.0,14.0,2.0,10.0,-2,-2,-2,-2
211,0,156.44042503062886,4.0,0.0,-2.0,10.0,4.0,10.0,-2,-2,-2,-2
212,1,156.77927263149192,18.0,0.0,0.0,4.0,2.0,10.0,-2,-2,-2,-2
213,5,157.37577047707057,8.0,0.0,-4.0,16.0,0.0,10.0,4,[12.27186793  0.          3.47576888],161.68088301724174,214
214,4,157.92373780911433,16.0,0.0,-4.0,8.0,0.0,10.0,5,[12.27186793  0.          2.52423112],161.68088301724174,213
215,3,160.43619898264635,0.0,0.0,-2.0,12.0,2.0,10.0,-2,-2,-2,-2
216,6,160.74347088305973,0.0,0.0,-4.0,18.0,2.0,10.0,2,[10.07069726  1.11896636  3.83276453],167.1470485781546,221
217,7,160.9897105883412,14.0,0.0,0.0,4.0,2.0,10.0,-2,-2,-2,-2
218,9,161.2539038586821,14.0,0.0,-2.0,6.0,6.0,10.0,-2,-2,-2,-2
219,0,163.44042503062886,10.0,0.0,0.0,2.0,6.0,10.0,-2,-2,-2,-2
220,8,163.5360302362457,10.0,0.0,-2.0,10.0,0.0,10.0,-2,-2,-2,-2
221,2,163.63287577496604,16.0,0.0,0.0,0.0,2.0,10.0,6,[10.07317859  0.74085268  3.70426338],167.1470485781546,216
222,5,165.43802822536912,2.0,0.0,-4.0,6.0,2.0,10.0,-2,-2,-2,-2
223,1,165.43952666933632,12.0,0.0,0.0,8.0,6.0,10.0,-2,-2,-2,-2
224,4,165.98599555741288,14.0,0.0,0.0,18.0,4.0,10.0,-2,-2,-2,-2
225,7,168.13113901688405,18.0,0.0,-4.0,0.0,6.0,10.0,-2,-2,-2,-2
226,3,168.98020272796387,4.0,0.0,-4.0,2.0,4.0,10.0,-2,-2,-2,-2
227,9,169.06415353458874,14.0,0.0,-2.0,16.0,0.0,10.0,-2,-2,-2,-2
228,8,169.5360302362457,10.0,0.0,-2.0,4.0,6.0,10.0,-2,-2,-2,-2
229,0,170.51149284249433,12.0,0.0,-2.0,0.0,0.0,10.0,-2,-2,-2,-2
230,1,171.6039406723053,14.0,0.0,-4.0,16.0,0.0,10.0,-2,-2,-2,-2
231,4,171.73055820395092,16.0,0.0,-4.0,6.0,6.0,10.0,-2,-2,-2,-2
232,6,172.18899402531932,16.0,0.0,0.0,10.0,6.0,10.0,-2,-2,-2,-2
233,5,172.78649745371865,8.0,0.0,-2.0,12.0,0.0,10.0,-2,-2,-2,-2
234,2,173.11970875547118,12.0,0.0,-4.0,2.0,0.0,10.0,-2,-2,-2,-2
235,9,175.14691606488697,4.0,0.0,-4.0,6.0,6.0,10.0,-2,-2,-2,-2
236,3,176.3286719563134,16.0,0.0,0.0,16.0,4.0,10.0,-2,-2,-2,-2
237,8,176.88449946459522,16.0,0.0,0.0,16.0,6.0,10.0,-2,-2,-2,-2
238,1,178.67500848417077,16.0,0.0,-2.0,2.0,6.0,10.0,-2,-2,-2,-2
239,6,178.74643254962132,14.0,0.0,-4.0,14.0,4.0,10.0,-2,-2,-2,-2
240,0,178.99677421673292,4.0,0.0,0.0,4.0,2.0,10.0,-2,-2,-2,-2
241,5,179.11105277405542,18.0,0.0,-2.0,16.0,6.0,10.0,-2,-2,-2,-2
242,7,179.92096513943565,18.0,0.0,-2.0,8.0,0.0,10.0,-2,-2,-2,-2
