eventID,droneID,startTime,startingPositionX,startingPositionY,startingPositionZ,endingPositionX,endingPositionY,endingPositionZ,collidesWithNum,collidesAtPos,collidesAtTime,collidesWithEvent
113,9,108.69699945562634,2.0,0.0,-7.0,10.0,0.0,10.0,0,[ 3.52282716  0.         -3.76399229],110.48520724953559,114
114,0,109.91846185958816,2.0,0.0,-5.0,16.0,6.0,10.0,9,[ 2.74231447  0.31813477 -4.20466307],110.48520724953559,113
115,4,110.15852263550728,10.0,0.0,-5.0,18.0,4.0,10.0,-2,-2,-2,-2
116,1,110.32239554598947,18.0,0.0,-5.0,18.0,2.0,10.0,-2,-2,-2,-2
117,6,111.8328929360698,6.0,0.0,-7.0,4.0,2.0,10.0,-2,-2,-2,-2
118,2,113.70333960033025,4.0,0.0,-9.0,16.0,4.0,10.0,-2,-2,-2,-2
119,8,114.35114369564799,6.0,0.0,-5.0,4.0,4.0,10.0,-2,-2,-2,-2
120,5,115.16821524146502,4.0,0.0,-5.0,2.0,4.0,10.0,-2,-2,-2,-2
121,7,115.78670881576014,2.0,0.0,-5.0,6.0,6.0,10.0,-2,-2,-2,-2
122,3,117.51050210417735,6.0,0.0,-5.0,14.0,0.0,10.0,1,[ 6.35601545  0.         -4.33247103],117.88876852120025,123
123,1,117.88876852120025,6.0,0.0,-5.0,12.0,2.0,10.0,3,[ 6.  0. -5.],117.88876852120025,122
124,9,118.09114656965431,0.0,0.0,-9.0,4.0,4.0,10.0,-2,-2,-2,-2
125,4,118.89064723379377,2.0,0.0,-9.0,10.0,4.0,10.0,6,[9.88440959 3.9422048  9.72547278],129.23893482150032,126
126,6,120.44973690587685,8.0,0.0,-7.0,10.0,4.0,10.0,4,[10.  4. 10.],129.23893482150032,125
127,0,120.60724102280413,2.0,0.0,-5.0,6.0,0.0,10.0,-2,-2,-2,-2
128,8,122.17738161689725,4.0,0.0,-9.0,8.0,2.0,10.0,5,[ 5.26237884  0.63118942 -3.00370051],125.25746311120336,129
129,5,122.99445316271428,2.0,0.0,-7.0,16.0,0.0,10.0,8,[ 4.87722368  0.         -3.50622839],125.25746311120336,128
130,7,124.10836730430675,12.0,0.0,-9.0,18.0,6.0,10.0,-2,-2,-2,-2
131,2,125.11605181084357,10.0,0.0,-7.0,14.0,4.0,10.0,-2,-2,-2,-2
132,3,126.01050210417735,14.0,0.0,-7.0,12.0,4.0,10.0,-2,-2,-2,-2
133,1,126.0281788192501,8.0,0.0,-9.0,0.0,6.0,10.0,-2,-2,-2,-2
134,9,128.00326037045383,16.0,0.0,-9.0,18.0,6.0,10.0,0,[16.45100235  1.35300705 -4.71547769],130.26108911809823,135
135,0,128.36932837093414,18.0,0.0,-9.0,10.0,6.0,10.0,9,[16.59027069  1.05729698 -5.65189288],130.26108911809823,134
136,6,129.23893482150032,18.0,0.0,-5.0,14.0,0.0,10.0,-2,-2,-2,-2
137,4,129.39064723379377,6.0,0.0,-7.0,18.0,6.0,10.0,-2,-2,-2,-2
138,8,131.93699226486882,18.0,0.0,-9.0,0.0,2.0,10.0,-2,-2,-2,-2
139,5,134.0058109354869,0.0,0.0,-5.0,14.0,6.0,10.0,-2,-2,-2,-2
140,2,134.07428824442803,12.0,0.0,-7.0,0.0,0.0,10.0,-2,-2,-2,-2
141,7,134.51269332764917,4.0,0.0,-9.0,14.0,2.0,10.0,-2,-2,-2,-2
142,3,134.7997000198008,18.0,0.0,-5.0,14.0,6.0,10.0,-2,-2,-2,-2
143,1,136.76363409604204,18.0,0.0,-5.0,2.0,4.0,10.0,-2,-2,-2,-2
144,6,137.00102216963035,4.0,0.0,-5.0,14.0,4.0,10.0,-2,-2,-2,-2
145,9,138.01575256770423,4.0,0.0,-7.0,16.0,4.0,10.0,4,[12.60026085  2.86675362  5.18370287],145.6089300737795,147
146,0,139.1047836477261,12.0,0.0,-9.0,14.0,6.0,10.0,-2,-2,-2,-2
147,4,140.21885114764763,14.0,0.0,-5.0,12.0,4.0,10.0,9,[12.62256196  2.75487609  5.33078533],145.6089300737795,145
148,3,143.12135850834744,8.0,0.0,-5.0,0.0,2.0,10.0,-2,-2,-2,-2
149,2,144.47861426777044,16.0,0.0,-9.0,16.0,4.0,10.0,-2,-2,-2,-2
150,5,144.69459009870286,14.0,0.0,-9.0,0.0,4.0,10.0,-2,-2,-2,-2
151,8,145.0613970132755,18.0,0.0,-5.0,16.0,2.0,10.0,-2,-2,-2,-2
152,7,145.2946226540731,6.0,0.0,-5.0,10.0,0.0,10.0,-2,-2,-2,-2
153,6,146.23411482594003,14.0,0.0,-9.0,18.0,4.0,10.0,-2,-2,-2,-2
154,1,147.91038250084603,10.0,0.0,-5.0,4.0,0.0,10.0,-2,-2,-2,-2
155,4,148.04508906889689,8.0,0.0,-9.0,0.0,0.0,10.0,-2,-2,-2,-2
156,9,148.61056261791276,12.0,0.0,-5.0,12.0,4.0,10.0,-2,-2,-2,-2
157,0,149.1172758449765,4.0,0.0,-9.0,4.0,0.0,10.0,-2,-2,-2,-2
158,3,151.67997989265928,6.0,0.0,-9.0,16.0,0.0,10.0,-2,-2,-2,-2
159,8,152.69356577451236,12.0,0.0,-9.0,18.0,2.0,10.0,-2,-2,-2,-2
160,7,153.05671000220312,0.0,0.0,-7.0,6.0,2.0,10.0,-2,-2,-2,-2
161,2,154.18685818724424,18.0,0.0,-9.0,14.0,2.0,10.0,-2,-2,-2,-2
162,1,155.98812971154777,2.0,0.0,-9.0,4.0,2.0,10.0,-2,-2,-2,-2
163,6,156.14622862673954,16.0,0.0,-5.0,12.0,6.0,10.0,-2,-2,-2,-2
164,9,156.3726499660428,12.0,0.0,-7.0,8.0,4.0,10.0,-2,-2,-2,-2
165,5,156.6632993022887,10.0,0.0,-9.0,2.0,2.0,10.0,-2,-2,-2,-2
166,4,158.35285313294105,8.0,0.0,-9.0,6.0,2.0,10.0,-2,-2,-2,-2
167,0,158.6172758449765,0.0,0.0,-5.0,0.0,6.0,10.0,-2,-2,-2,-2
168,7,162.12588857581164,12.0,0.0,-9.0,16.0,2.0,10.0,3,[15.23357828  1.61678914  6.35949683],170.0155048281128,169
169,3,162.41543516945123,6.0,0.0,-5.0,18.0,2.0,10.0,7,[15.44440057  1.57406676  6.80550071],170.0155048281128,168
170,8,162.70605797176276,18.0,0.0,-9.0,16.0,4.0,10.0,-2,-2,-2,-2
171,2,163.9464688352158,16.0,0.0,-9.0,4.0,2.0,10.0,6,[13.12699378  0.47883437 -4.45107348],166.64721778552698,172
172,6,164.46788711528617,14.0,0.0,-9.0,10.0,4.0,10.0,2,[13.12053848  0.87946152 -4.82255777],166.64721778552698,171
173,9,165.33088639962725,12.0,0.0,-9.0,0.0,4.0,10.0,0,[2.84217094e-14 4.00000000e+00 1.00000000e+01],176.74359861014057,175
174,1,165.59281606769704,2.0,0.0,-7.0,14.0,2.0,10.0,5,[ 5.65010034  0.60835006 -1.82902452],168.7721363454731,176
175,0,166.69502305567823,10.0,0.0,-7.0,0.0,4.0,10.0,9,[0.01364533 3.99454187 9.97680295],176.74359861014057,173
176,5,167.01945689089268,6.0,0.0,-5.0,6.0,6.0,10.0,1,[ 6.          1.30185762 -1.74535596],168.7721363454731,174
177,4,167.95753948909032,10.0,0.0,-9.0,10.0,0.0,10.0,-2,-2,-2,-2
178,7,171.8854992237832,14.0,0.0,-7.0,6.0,0.0,10.0,-2,-2,-2,-2
179,3,172.0720391273652,4.0,0.0,-9.0,18.0,6.0,10.0,6,[12.29326123  3.55425481  2.25514025],179.2846858532585,181
180,8,172.46566861973432,10.0,0.0,-5.0,10.0,2.0,10.0,-2,-2,-2,-2
181,6,174.3800009160857,10.0,0.0,-7.0,14.0,6.0,10.0,3,[12.12482864  3.18724297  2.03052174],179.2846858532585,179
182,5,175.09720410159443,2.0,0.0,-9.0,6.0,6.0,10.0,-2,-2,-2,-2
183,2,175.22698300789426,0.0,0.0,-9.0,14.0,2.0,10.0,-2,-2,-2,-2
184,1,176.04508854788048,12.0,0.0,-5.0,8.0,2.0,10.0,-2,-2,-2,-2
185,9,176.74359861014057,6.0,0.0,-5.0,18.0,4.0,10.0,-2,-2,-2,-2
186,0,176.7573289544273,12.0,0.0,-7.0,12.0,4.0,10.0,-2,-2,-2,-2
187,4,177.45753948909032,4.0,0.0,-5.0,8.0,0.0,10.0,-2,-2,-2,-2
