eventID,droneID,startTime,startingPositionX,startingPositionY,startingPositionZ,endingPositionX,endingPositionY,endingPositionZ,collidesWithNum,collidesAtPos,collidesAtTime,collidesWithEvent
53,22,17.194874794991343,12.0,0.0,-9.0,8.0,4.0,10.0,-2,-2,-2,-2
54,19,17.74604554384666,18.0,0.0,-5.0,2.0,2.0,10.0,-2,-2,-2,-2
55,28,18.122531248956808,4.0,0.0,-9.0,12.0,0.0,10.0,-2,-2,-2,-2
56,27,18.233092656309694,0.0,0.0,-5.0,18.0,4.0,10.0,10,[ 0.  0. -5.],18.233092656309694,50
57,25,18.29576275591897,18.0,0.0,-9.0,18.0,0.0,10.0,-2,-2,-2,-2
58,23,18.586831500587444,2.0,0.0,-7.0,2.0,2.0,10.0,-2,-2,-2,-2
59,6,18.646046949896846,14.0,0.0,-9.0,0.0,6.0,10.0,-2,-2,-2,-2
60,1,18.65428125778618,12.0,0.0,-7.0,0.0,6.0,10.0,-2,-2,-2,-2
61,0,20.12461179749811,16.0,0.0,-5.0,14.0,0.0,10.0,-2,-2,-2,-2
62,4,20.19971878168933,8.0,0.0,-7.0,2.0,6.0,10.0,-2,-2,-2,-2
63,2,20.338391115437737,4.0,0.0,-5.0,6.0,4.0,10.0,-2,-2,-2,-2
64,29,20.813415071470644,2.0,0.0,-7.0,4.0,4.0,10.0,-2,-2,-2,-2
65,8,21.003477621102427,18.0,0.0,-5.0,2.0,2.0,10.0,-2,-2,-2,-2
66,9,21.30182825200272,8.0,0.0,-9.0,2.0,2.0,10.0,-2,-2,-2,-2
67,11,22.597386701933203,10.0,0.0,-7.0,10.0,2.0,10.0,-2,-2,-2,-2
68,18,23.11724276862369,2.0,0.0,-9.0,12.0,4.0,10.0,-2,-2,-2,-2
69,12,23.289197915623475,6.0,0.0,-9.0,8.0,0.0,10.0,-2,-2,-2,-2
70,13,23.685632579932317,0.0,0.0,-7.0,4.0,4.0,10.0,-2,-2,-2,-2
71,24,24.183216945017822,16.0,0.0,-7.0,4.0,6.0,10.0,-2,-2,-2,-2
72,20,24.201148507389732,14.0,0.0,-7.0,0.0,4.0,10.0,-2,-2,-2,-2
73,7,24.253075681707557,2.0,0.0,-5.0,8.0,2.0,10.0,-2,-2,-2,-2
74,15,24.39429337276048,18.0,0.0,-9.0,14.0,6.0,10.0,-2,-2,-2,-2
75,26,24.814563076462548,10.0,0.0,-9.0,12.0,6.0,10.0,-2,-2,-2,-2
76,3,25.150451413370323,10.0,0.0,-7.0,18.0,0.0,10.0,-2,-2,-2,-2
77,21,25.528957770606546,10.0,0.0,-9.0,8.0,6.0,10.0,-2,-2,-2,-2
78,10,25.81850959198777,0.0,0.0,-7.0,2.0,0.0,10.0,-2,-2,-2,-2
79,17,26.53548366756874,8.0,0.0,-9.0,18.0,2.0,10.0,-2,-2,-2,-2
80,14,26.732406747015666,6.0,0.0,-7.0,14.0,0.0,10.0,-2,-2,-2,-2
81,5,26.87357816512622,18.0,0.0,-9.0,2.0,0.0,10.0,-2,-2,-2,-2
82,22,27.106988595790845,16.0,0.0,-9.0,2.0,4.0,10.0,-2,-2,-2,-2
83,23,27.14545288489929,2.0,0.0,-7.0,14.0,0.0,10.0,-2,-2,-2,-2
84,0,27.690984772708887,8.0,0.0,-9.0,2.0,4.0,10.0,-2,-2,-2,-2
85,25,27.79576275591897,0.0,0.0,-9.0,2.0,6.0,10.0,-2,-2,-2,-2
86,16,28.024272017785005,18.0,0.0,-7.0,2.0,4.0,10.0,-2,-2,-2,-2
87,2,28.164629036687003,12.0,0.0,-5.0,8.0,4.0,10.0,-2,-2,-2,-2
88,28,28.43029531300096,16.0,0.0,-9.0,8.0,2.0,10.0,-2,-2,-2,-2
89,19,28.75740331661928,18.0,0.0,-5.0,4.0,6.0,10.0,-2,-2,-2,-2
90,1,29.482485171640036,0.0,0.0,-7.0,2.0,2.0,10.0,-2,-2,-2,-2
91,29,29.60261298709412,2.0,0.0,-7.0,18.0,0.0,10.0,-2,-2,-2,-2
92,4,29.69971878168933,14.0,0.0,-9.0,14.0,0.0,10.0,-2,-2,-2,-2
93,27,30.117956980314407,14.0,0.0,-7.0,12.0,0.0,10.0,-2,-2,-2,-2
94,6,30.821842611782767,18.0,0.0,-9.0,14.0,2.0,10.0,-2,-2,-2,-2
95,11,31.15600808624505,2.0,0.0,-5.0,6.0,2.0,10.0,-2,-2,-2,-2
96,9,31.314320449253117,12.0,0.0,-7.0,4.0,6.0,10.0,8,[4.98441446 5.26168915 7.90811927],39.962381405131794,97
97,8,32.014835393875046,0.0,0.0,-7.0,6.0,6.0,10.0,9,[5.01950274 5.01950274 7.22192444],39.962381405131794,96
98,7,32.39248597975741,8.0,0.0,-5.0,0.0,2.0,10.0,-2,-2,-2,-2
99,13,32.64386901351678,12.0,0.0,-5.0,16.0,4.0,10.0,-2,-2,-2,-2
100,12,32.84168450289488,16.0,0.0,-9.0,10.0,0.0,10.0,-2,-2,-2,-2
101,18,34.03740760254447,8.0,0.0,-7.0,14.0,4.0,10.0,-2,-2,-2,-2
102,10,34.37713097629961,16.0,0.0,-5.0,18.0,6.0,10.0,-2,-2,-2,-2
103,3,34.54459852739829,14.0,0.0,-7.0,4.0,6.0,10.0,-2,-2,-2,-2
104,15,34.555494089211265,18.0,0.0,-9.0,6.0,4.0,10.0,-2,-2,-2,-2
105,26,34.82705527371294,6.0,0.0,-5.0,2.0,0.0,10.0,-2,-2,-2,-2
106,24,35.01142085887168,12.0,0.0,-7.0,4.0,2.0,10.0,-2,-2,-2,-2
107,20,35.39266315018943,10.0,0.0,-9.0,4.0,4.0,10.0,-2,-2,-2,-2
108,21,35.54144996785694,16.0,0.0,-9.0,16.0,4.0,10.0,-2,-2,-2,-2
109,14,36.12655386104363,10.0,0.0,-9.0,16.0,6.0,10.0,-2,-2,-2,-2
110,2,36.1802388076277,0.0,0.0,-5.0,2.0,6.0,10.0,-2,-2,-2,-2
111,17,37.317412993992654,2.0,0.0,-5.0,16.0,2.0,10.0,-2,-2,-2,-2
112,23,37.54977890824169,18.0,0.0,-5.0,18.0,6.0,10.0,-2,-2,-2,-2
113,25,37.80825495316937,2.0,0.0,-7.0,0.0,4.0,10.0,-2,-2,-2,-2
114,0,37.85218548915967,12.0,0.0,-5.0,10.0,0.0,10.0,-2,-2,-2,-2
115,1,38.09932914144708,12.0,0.0,-9.0,16.0,0.0,10.0,-2,-2,-2,-2
116,27,38.67657836462625,14.0,0.0,-9.0,0.0,2.0,10.0,-2,-2,-2,-2
117,28,38.78645290160495,2.0,0.0,-9.0,12.0,6.0,10.0,-2,-2,-2,-2
118,11,38.98224600749431,4.0,0.0,-9.0,12.0,4.0,10.0,-2,-2,-2,-2
119,22,39.07569779937667,4.0,0.0,-7.0,10.0,0.0,10.0,-2,-2,-2,-2
120,4,39.19971878168933,4.0,0.0,-5.0,6.0,6.0,10.0,-2,-2,-2,-2
121,5,39.29332051350044,14.0,0.0,-5.0,0.0,2.0,10.0,-2,-2,-2,-2
122,19,39.44618247983525,0.0,0.0,-7.0,0.0,2.0,10.0,-2,-2,-2,-2
123,16,39.86699130011202,16.0,0.0,-9.0,2.0,6.0,10.0,-2,-2,-2,-2
124,6,40.58145325975433,4.0,0.0,-9.0,12.0,4.0,10.0,7,[11.83372793  3.91686396  9.60510383],50.86322116486876,126
125,13,40.65947878445748,2.0,0.0,-7.0,16.0,2.0,10.0,-2,-2,-2,-2
126,7,40.95110736406926,16.0,0.0,-9.0,12.0,4.0,10.0,6,[12.  4. 10.],50.86322116486876,124
127,9,41.175861910911124,0.0,0.0,-5.0,2.0,0.0,10.0,-2,-2,-2,-2
128,29,41.27523051702287,0.0,0.0,-7.0,2.0,6.0,10.0,-2,-2,-2,-2
129,8,41.514835393875046,10.0,0.0,-9.0,2.0,0.0,10.0,-2,-2,-2,-2
130,10,42.516541274349464,0.0,0.0,-7.0,4.0,4.0,10.0,-2,-2,-2,-2
131,26,42.58914262184295,16.0,0.0,-9.0,14.0,0.0,10.0,-2,-2,-2,-2
132,12,42.804113925480515,18.0,0.0,-5.0,6.0,4.0,10.0,-2,-2,-2,-2
133,18,43.27050025885416,12.0,0.0,-7.0,0.0,4.0,10.0,-2,-2,-2,-2
134,2,44.319649105677556,8.0,0.0,-7.0,14.0,0.0,10.0,-2,-2,-2,-2
135,24,44.458642672717275,4.0,0.0,-7.0,6.0,2.0,10.0,-2,-2,-2,-2
136,3,44.85236259144244,2.0,0.0,-9.0,10.0,2.0,10.0,-2,-2,-2,-2
137,21,45.24969388733074,10.0,0.0,-7.0,8.0,0.0,10.0,-2,-2,-2,-2
138,0,45.41855846437045,12.0,0.0,-5.0,12.0,4.0,10.0,-2,-2,-2,-2
139,20,45.553863866640214,16.0,0.0,-9.0,4.0,6.0,10.0,-2,-2,-2,-2
140,23,45.62752611894345,10.0,0.0,-9.0,4.0,4.0,10.0,-2,-2,-2,-2
141,15,45.96820629972459,12.0,0.0,-5.0,0.0,6.0,10.0,-2,-2,-2,-2
142,14,46.53087988438604,6.0,0.0,-5.0,14.0,0.0,10.0,-2,-2,-2,-2
143,25,46.59745286879284,8.0,0.0,-9.0,2.0,6.0,10.0,-2,-2,-2,-2
144,4,47.33912907973918,14.0,0.0,-9.0,12.0,2.0,10.0,-2,-2,-2,-2
145,17,47.625177058036805,18.0,0.0,-9.0,0.0,2.0,10.0,-2,-2,-2,-2
146,1,47.80757306092088,4.0,0.0,-5.0,8.0,0.0,10.0,-2,-2,-2,-2
147,19,48.00480386414709,16.0,0.0,-7.0,16.0,6.0,10.0,-2,-2,-2,-2
148,22,48.08957598803664,4.0,0.0,-9.0,8.0,6.0,10.0,-2,-2,-2,-2
149,9,48.7422348861219,6.0,0.0,-7.0,8.0,4.0,10.0,-2,-2,-2,-2
150,11,49.48224600749431,2.0,0.0,-9.0,16.0,2.0,10.0,29,[ 8.51656433  0.93093776 -0.15609126],54.99466329777868,153
151,5,49.60108457754459,18.0,0.0,-5.0,8.0,4.0,10.0,-2,-2,-2,-2
152,28,49.93320130640893,4.0,0.0,-5.0,2.0,2.0,10.0,-2,-2,-2,-2
153,29,50.344409090631395,6.0,0.0,-9.0,12.0,0.0,10.0,11,[ 8.80067482  0.         -0.1311964 ],54.99466329777868,150
154,27,50.51929764695326,6.0,0.0,-7.0,4.0,6.0,10.0,-2,-2,-2,-2
155,7,50.86322116486876,0.0,0.0,-9.0,8.0,0.0,10.0,-2,-2,-2,-2
156,6,51.08145325975433,14.0,0.0,-5.0,6.0,6.0,10.0,-2,-2,-2,-2
157,10,51.474777707933924,10.0,0.0,-9.0,0.0,4.0,10.0,-2,-2,-2,-2
158,13,51.71615097820547,2.0,0.0,-9.0,0.0,6.0,10.0,-2,-2,-2,-2
159,8,51.822599457919196,14.0,0.0,-9.0,18.0,0.0,10.0,-2,-2,-2,-2
160,16,52.04278696199794,0.0,0.0,-5.0,4.0,0.0,10.0,-2,-2,-2,-2
161,26,52.141629209114356,4.0,0.0,-9.0,0.0,6.0,10.0,-2,-2,-2,-2
162,12,52.614822360654806,0.0,0.0,-5.0,4.0,6.0,10.0,-2,-2,-2,-2
163,24,53.07548664252432,16.0,0.0,-9.0,6.0,0.0,10.0,-2,-2,-2,-2
164,0,53.18064581250046,8.0,0.0,-5.0,18.0,4.0,10.0,-2,-2,-2,-2
165,2,53.33352729433753,6.0,0.0,-5.0,18.0,0.0,10.0,-2,-2,-2,-2
166,21,53.808315271642584,4.0,0.0,-7.0,16.0,4.0,10.0,-2,-2,-2,-2
167,18,53.86531030906271,12.0,0.0,-9.0,8.0,6.0,10.0,-2,-2,-2,-2
168,14,55.03087988438604,2.0,0.0,-7.0,12.0,0.0,10.0,-2,-2,-2,-2
169,3,55.208520180046435,0.0,0.0,-7.0,2.0,4.0,10.0,-2,-2,-2,-2
170,1,55.56966040905089,18.0,0.0,-7.0,8.0,2.0,10.0,-2,-2,-2,-2
171,23,55.788726835394236,4.0,0.0,-5.0,18.0,4.0,10.0,-2,-2,-2,-2
172,15,56.030512198473645,6.0,0.0,-9.0,2.0,2.0,10.0,-2,-2,-2,-2
173,4,56.94381543588845,2.0,0.0,-9.0,6.0,2.0,10.0,-2,-2,-2,-2
174,25,57.00177889213525,8.0,0.0,-7.0,14.0,6.0,10.0,-2,-2,-2,-2
175,19,57.018682052807065,10.0,0.0,-5.0,0.0,6.0,10.0,-2,-2,-2,-2
176,20,57.18356721625322,18.0,0.0,-5.0,10.0,0.0,10.0,-2,-2,-2,-2
177,9,57.531432801745375,10.0,0.0,-7.0,18.0,0.0,10.0,-2,-2,-2,-2
178,28,57.56537006764581,4.0,0.0,-7.0,18.0,6.0,10.0,-2,-2,-2,-2
179,22,58.25077670448743,0.0,0.0,-9.0,14.0,6.0,10.0,-2,-2,-2,-2
180,5,58.834177233854284,14.0,0.0,-7.0,0.0,2.0,10.0,-2,-2,-2,-2
181,27,59.58847622056179,0.0,0.0,-5.0,6.0,0.0,10.0,-2,-2,-2,-2
182,16,59.80487431012795,6.0,0.0,-9.0,16.0,2.0,10.0,-2,-2,-2,-2
183,6,60.095331448414306,18.0,0.0,-5.0,18.0,0.0,10.0,-2,-2,-2,-2
184,29,60.30683851321703,16.0,0.0,-9.0,0.0,6.0,10.0,12,[8.31474447 2.88197082 0.12624094],66.44396288145808,186
185,17,60.749581806443494,16.0,0.0,-5.0,18.0,0.0,10.0,-2,-2,-2,-2
186,12,60.93648084920142,2.0,0.0,-9.0,16.0,6.0,10.0,29,[ 8.33262504  2.71398216 -0.40572316],66.44396288145808,184
187,7,61.17098522891291,0.0,0.0,-5.0,18.0,0.0,10.0,-2,-2,-2,-2
188,11,61.32496528982132,12.0,0.0,-9.0,18.0,2.0,10.0,-2,-2,-2,-2
189,8,61.530843377393,8.0,0.0,-7.0,16.0,0.0,10.0,-2,-2,-2,-2
190,13,61.728643175455865,16.0,0.0,-7.0,8.0,6.0,10.0,-2,-2,-2,-2
191,26,62.30282992556514,14.0,0.0,-9.0,0.0,0.0,10.0,-2,-2,-2,-2
192,10,62.394942541854704,18.0,0.0,-9.0,4.0,0.0,10.0,-2,-2,-2,-2
193,0,62.41373846881015,8.0,0.0,-7.0,0.0,0.0,10.0,-2,-2,-2,-2
194,2,62.9382136504868,4.0,0.0,-5.0,6.0,6.0,10.0,-2,-2,-2,-2
195,24,63.810941919316264,2.0,0.0,-5.0,10.0,4.0,10.0,-2,-2,-2,-2
196,3,63.99771809566991,18.0,0.0,-5.0,18.0,0.0,10.0,-2,-2,-2,-2
197,18,64.0265110255135,18.0,0.0,-7.0,10.0,0.0,10.0,-2,-2,-2,-2
198,21,64.40312532185114,4.0,0.0,-9.0,16.0,6.0,10.0,-2,-2,-2,-2
199,14,64.89242134604405,16.0,0.0,-9.0,12.0,0.0,10.0,-2,-2,-2,-2
200,1,65.4817742098504,10.0,0.0,-7.0,14.0,4.0,10.0,-2,-2,-2,-2
201,20,65.68356721625322,10.0,0.0,-5.0,0.0,2.0,10.0,-2,-2,-2,-2
202,15,65.79012284644521,18.0,0.0,-9.0,8.0,0.0,10.0,-2,-2,-2,-2
203,23,66.24099931557767,12.0,0.0,-5.0,12.0,2.0,10.0,-2,-2,-2,-2
204,25,66.50177889213525,16.0,0.0,-7.0,12.0,0.0,10.0,-2,-2,-2,-2
205,19,66.51868205280707,6.0,0.0,-7.0,6.0,6.0,10.0,-2,-2,-2,-2
206,4,66.70342608386002,8.0,0.0,-7.0,8.0,0.0,10.0,-2,-2,-2,-2
207,9,66.92557991577334,4.0,0.0,-7.0,0.0,4.0,10.0,-2,-2,-2,-2
208,6,67.5953314484143,6.0,0.0,-7.0,2.0,0.0,10.0,-2,-2,-2,-2
209,27,67.66622343126355,18.0,0.0,-7.0,8.0,0.0,10.0,-2,-2,-2,-2
210,17,68.31595478165427,2.0,0.0,-9.0,6.0,6.0,10.0,-2,-2,-2,-2
211,28,68.97808227815914,16.0,0.0,-9.0,14.0,0.0,10.0,-2,-2,-2,-2
212,5,69.89084942760228,10.0,0.0,-5.0,0.0,0.0,10.0,-2,-2,-2,-2
213,22,70.42657236637335,18.0,0.0,-9.0,2.0,4.0,10.0,16,[15.60630019  0.59842495 -6.15748147],72.30858078882635,214
214,16,70.58680363655186,16.0,0.0,-9.0,12.0,6.0,10.0,22,[15.32221508  1.01667738 -5.78052163],72.30858078882635,213
215,8,70.92499049142097,8.0,0.0,-9.0,0.0,0.0,10.0,-2,-2,-2,-2
216,2,71.07762394853665,12.0,0.0,-9.0,0.0,0.0,10.0,-2,-2,-2,-2
217,11,71.33745748707172,4.0,0.0,-5.0,8.0,6.0,10.0,-2,-2,-2,-2
218,3,71.49771809566991,4.0,0.0,-7.0,0.0,0.0,10.0,-2,-2,-2,-2
219,13,71.59018463711388,6.0,0.0,-7.0,8.0,4.0,10.0,-2,-2,-2,-2
220,0,71.80788558283813,16.0,0.0,-9.0,6.0,6.0,10.0,-2,-2,-2,-2
221,24,72.54306651760275,14.0,0.0,-9.0,4.0,0.0,10.0,-2,-2,-2,-2
222,7,72.8863597427729,12.0,0.0,-5.0,12.0,0.0,10.0,-2,-2,-2,-2
223,29,73.08377085239766,10.0,0.0,-7.0,6.0,0.0,10.0,-2,-2,-2,-2
224,12,73.11227651108734,16.0,0.0,-9.0,16.0,0.0,10.0,-2,-2,-2,-2
225,18,73.42065813954147,2.0,0.0,-9.0,0.0,2.0,10.0,-2,-2,-2,-2
226,23,73.80737229078845,18.0,0.0,-5.0,12.0,6.0,10.0,-2,-2,-2,-2
227,26,74.1032536467711,12.0,0.0,-5.0,18.0,0.0,10.0,-2,-2,-2,-2
228,10,74.19536626306065,12.0,0.0,-9.0,2.0,0.0,10.0,-2,-2,-2,-2
229,1,74.44001064343486,10.0,0.0,-7.0,2.0,0.0,10.0,-2,-2,-2,-2
230,14,74.60066526551785,16.0,0.0,-9.0,6.0,2.0,10.0,-2,-2,-2,-2
231,20,74.75274578986175,4.0,0.0,-7.0,0.0,6.0,10.0,-2,-2,-2,-2
232,4,75.20342608386002,12.0,0.0,-9.0,2.0,6.0,10.0,-2,-2,-2,-2
233,25,75.23390349042174,10.0,0.0,-9.0,0.0,6.0,10.0,-2,-2,-2,-2
234,19,75.53256024146704,0.0,0.0,-9.0,0.0,0.0,10.0,-2,-2,-2,-2
235,9,75.8838163493578,12.0,0.0,-9.0,10.0,4.0,10.0,-2,-2,-2,-2
236,21,76.03282867146415,16.0,0.0,-5.0,6.0,4.0,10.0,-2,-2,-2,-2
237,6,76.32745604670079,2.0,0.0,-9.0,0.0,0.0,10.0,-2,-2,-2,-2
238,15,76.52557812323715,18.0,0.0,-5.0,14.0,6.0,10.0,-2,-2,-2,-2
239,27,77.52776489292155,14.0,0.0,-7.0,2.0,2.0,10.0,-2,-2,-2,-2
240,17,78.47715549810506,18.0,0.0,-9.0,0.0,6.0,10.0,11,[6.61834472 3.79388509 3.01396946],86.96642966122289,243
241,28,78.53056886543054,10.0,0.0,-9.0,14.0,6.0,10.0,-2,-2,-2,-2
242,5,78.90472761626225,18.0,0.0,-5.0,14.0,0.0,10.0,-2,-2,-2,-2
243,11,79.65911597561833,0.0,0.0,-9.0,10.0,6.0,10.0,17,[6.55555631 3.93333379 3.45555699],86.96642966122289,240
244,3,80.2298426939564,0.0,0.0,-7.0,12.0,2.0,10.0,-2,-2,-2,-2
245,13,80.37938255273735,16.0,0.0,-5.0,14.0,4.0,10.0,-2,-2,-2,-2
246,7,80.3863597427729,2.0,0.0,-5.0,4.0,6.0,10.0,-2,-2,-2,-2
247,16,80.74800435300266,10.0,0.0,-9.0,14.0,6.0,10.0,-2,-2,-2,-2
248,8,81.23275455546512,12.0,0.0,-9.0,8.0,0.0,10.0,-2,-2,-2,-2
249,29,81.81589545068415,8.0,0.0,-5.0,16.0,4.0,10.0,-2,-2,-2,-2
250,26,82.18100085747285,0.0,0.0,-5.0,2.0,0.0,10.0,-2,-2,-2,-2
251,2,82.31372647565877,2.0,0.0,-9.0,14.0,0.0,10.0,-2,-2,-2,-2
252,23,82.4242162605955,8.0,0.0,-5.0,6.0,0.0,10.0,-2,-2,-2,-2
253,12,82.61227651108734,2.0,0.0,-7.0,4.0,4.0,10.0,-2,-2,-2,-2
254,0,82.9546339876421,12.0,0.0,-7.0,18.0,6.0,10.0,-2,-2,-2,-2
255,22,83.00631799178248,8.0,0.0,-7.0,0.0,4.0,10.0,-2,-2,-2,-2
256,18,83.02534449569075,4.0,0.0,-5.0,4.0,2.0,10.0,-2,-2,-2,-2
257,24,83.27852179439469,0.0,0.0,-7.0,10.0,0.0,10.0,-2,-2,-2,-2
258,1,83.83415775746283,0.0,0.0,-7.0,8.0,6.0,10.0,-2,-2,-2,-2
259,20,83.98583844617144,10.0,0.0,-5.0,12.0,4.0,10.0,-2,-2,-2,-2
260,15,84.84723661178377,18.0,0.0,-5.0,0.0,0.0,10.0,-2,-2,-2,-2
261,10,84.93082153985259,16.0,0.0,-9.0,14.0,4.0,10.0,-2,-2,-2,-2
262,19,85.03256024146704,12.0,0.0,-7.0,18.0,6.0,10.0,-2,-2,-2,-2
263,21,85.26592132777384,0.0,0.0,-5.0,2.0,2.0,10.0,-2,-2,-2,-2
264,14,85.38259459194175,8.0,0.0,-7.0,6.0,0.0,10.0,-2,-2,-2,-2
265,9,85.64342699732937,0.0,0.0,-7.0,10.0,4.0,10.0,-2,-2,-2,-2
266,6,85.87994263397219,10.0,0.0,-9.0,2.0,4.0,10.0,-2,-2,-2,-2
267,4,86.350174488664,4.0,0.0,-9.0,2.0,6.0,10.0,-2,-2,-2,-2
268,25,86.38065189522571,2.0,0.0,-5.0,10.0,6.0,10.0,-2,-2,-2,-2
269,5,86.66681496439226,12.0,0.0,-9.0,0.0,4.0,10.0,-2,-2,-2,-2
270,27,87.98003737310499,18.0,0.0,-7.0,16.0,6.0,10.0,-2,-2,-2,-2
271,13,88.20562047398661,14.0,0.0,-5.0,12.0,2.0,10.0,-2,-2,-2,-2
272,7,88.52577004082275,14.0,0.0,-9.0,0.0,4.0,10.0,-2,-2,-2,-2
273,28,88.69176958188133,6.0,0.0,-9.0,6.0,2.0,10.0,-2,-2,-2,-2
274,26,89.74737383268364,18.0,0.0,-9.0,18.0,4.0,10.0,-2,-2,-2,-2
