eventID,droneID,startTime,startingPositionX,startingPositionY,startingPositionZ,endingPositionX,endingPositionY,endingPositionZ,collidesWithNum,collidesAtPos,collidesAtTime,collidesWithEvent
70,18,22.337268259487317,10.0,0.0,-7.0,8.0,4.0,10.0,-2,-2,-2,-2
71,3,22.393776308987682,0.0,0.0,-7.0,18.0,4.0,10.0,-2,-2,-2,-2
72,16,23.12504737395487,16.0,0.0,-9.0,8.0,6.0,10.0,-2,-2,-2,-2
73,10,23.35964210292122,4.0,0.0,-5.0,12.0,4.0,10.0,-2,-2,-2,-2
74,13,23.948125819353784,0.0,0.0,-9.0,0.0,6.0,10.0,-2,-2,-2,-2
75,23,24.54694653952513,14.0,0.0,-5.0,6.0,6.0,10.0,-2,-2,-2,-2
76,21,24.733092656309694,8.0,0.0,-7.0,6.0,2.0,10.0,-2,-2,-2,-2
77,14,24.98692292796121,16.0,0.0,-9.0,16.0,6.0,10.0,-2,-2,-2,-2
78,24,25.11724276862369,0.0,0.0,-9.0,0.0,0.0,10.0,-2,-2,-2,-2
79,0,25.224198642599077,4.0,0.0,-5.0,0.0,2.0,10.0,-2,-2,-2,-2
80,9,25.248180123458255,12.0,0.0,-5.0,2.0,0.0,10.0,-2,-2,-2,-2
81,12,25.468709203585824,4.0,0.0,-9.0,14.0,0.0,10.0,-2,-2,-2,-2
82,19,25.478688837560796,14.0,0.0,-5.0,14.0,4.0,10.0,-2,-2,-2,-2
83,15,26.03788777719435,4.0,0.0,-9.0,18.0,4.0,10.0,-2,-2,-2,-2
84,25,27.141097397377486,2.0,0.0,-5.0,10.0,2.0,10.0,-2,-2,-2,-2
85,27,27.39855256239145,14.0,0.0,-7.0,4.0,2.0,10.0,-2,-2,-2,-2
86,4,28.511870501181583,10.0,0.0,-9.0,8.0,2.0,10.0,-2,-2,-2,-2
87,20,28.52187814624407,12.0,0.0,-9.0,14.0,2.0,10.0,-2,-2,-2,-2
88,28,28.900449112068245,18.0,0.0,-9.0,2.0,0.0,10.0,22,[12.20089987  0.         -2.1135686 ],33.40190720251371,97
89,5,29.287628499349893,18.0,0.0,-5.0,8.0,6.0,10.0,-2,-2,-2,-2
90,6,29.641117958997633,0.0,0.0,-7.0,0.0,0.0,10.0,-2,-2,-2,-2
91,7,29.678792550525735,10.0,0.0,-9.0,2.0,4.0,10.0,-2,-2,-2,-2
92,29,29.97194776739731,6.0,0.0,-7.0,16.0,0.0,10.0,-2,-2,-2,-2
93,8,30.50324116507032,18.0,0.0,-5.0,0.0,6.0,10.0,-2,-2,-2,-2
94,2,30.537220507816357,14.0,0.0,-5.0,18.0,4.0,10.0,-2,-2,-2,-2
95,26,30.693634105921383,4.0,0.0,-9.0,18.0,0.0,10.0,-2,-2,-2,-2
96,1,30.78672008698291,18.0,0.0,-9.0,2.0,2.0,10.0,-2,-2,-2,-2
97,22,30.991237370111108,14.0,0.0,-7.0,8.0,0.0,10.0,28,[12.39536117  0.         -2.4535233 ],33.40190720251371,88
98,11,31.01755778033135,0.0,0.0,-7.0,16.0,6.0,10.0,-2,-2,-2,-2
99,18,31.126466175110792,18.0,0.0,-5.0,16.0,0.0,10.0,-2,-2,-2,-2
100,10,32.09176670120771,12.0,0.0,-7.0,16.0,2.0,10.0,-2,-2,-2,-2
101,17,32.9276094659747,0.0,0.0,-7.0,16.0,6.0,10.0,-2,-2,-2,-2
102,0,33.05043656384834,0.0,0.0,-5.0,16.0,6.0,10.0,-2,-2,-2,-2
103,19,33.240776185690805,16.0,0.0,-7.0,18.0,2.0,10.0,-2,-2,-2,-2
104,21,33.34993662611674,6.0,0.0,-9.0,2.0,0.0,10.0,-2,-2,-2,-2
105,23,33.5608247281851,12.0,0.0,-9.0,0.0,6.0,10.0,-2,-2,-2,-2
106,16,33.86050265074682,10.0,0.0,-7.0,8.0,0.0,10.0,-2,-2,-2,-2
107,13,33.91055524193942,10.0,0.0,-9.0,0.0,0.0,10.0,-2,-2,-2,-2
108,9,34.26205831211823,18.0,0.0,-5.0,18.0,6.0,10.0,-2,-2,-2,-2
109,24,34.61724276862369,6.0,0.0,-5.0,16.0,4.0,10.0,-2,-2,-2,-2
110,3,34.933712512972136,16.0,0.0,-5.0,10.0,0.0,10.0,-2,-2,-2,-2
111,14,34.949352350546846,8.0,0.0,-9.0,10.0,6.0,10.0,-2,-2,-2,-2
112,25,35.69971878168933,12.0,0.0,-7.0,18.0,0.0,10.0,-2,-2,-2,-2
113,12,36.20416448037777,0.0,0.0,-9.0,18.0,4.0,10.0,-2,-2,-2,-2
114,27,37.310666363190954,10.0,0.0,-7.0,14.0,4.0,10.0,-2,-2,-2,-2
115,15,38.006596980780174,10.0,0.0,-9.0,4.0,0.0,10.0,-2,-2,-2,-2
116,4,38.116556857330856,12.0,0.0,-9.0,10.0,0.0,10.0,-2,-2,-2,-2
117,20,38.12656450239334,8.0,0.0,-9.0,4.0,6.0,10.0,-2,-2,-2,-2
118,6,38.14111795899763,8.0,0.0,-7.0,10.0,6.0,10.0,-2,-2,-2,-2
119,2,38.55283027875706,8.0,0.0,-5.0,10.0,6.0,10.0,-2,-2,-2,-2
120,18,38.69283915032157,6.0,0.0,-5.0,0.0,0.0,10.0,-2,-2,-2,-2
121,5,38.78762849934989,6.0,0.0,-9.0,2.0,6.0,10.0,-2,-2,-2,-2
122,29,39.83348922905532,14.0,0.0,-9.0,6.0,2.0,10.0,-2,-2,-2,-2
123,22,40.00511555877108,2.0,0.0,-9.0,16.0,0.0,10.0,28,[ 8.4333352   0.         -0.26904508],45.42769279757707,126
124,7,40.178792550525735,12.0,0.0,-7.0,0.0,4.0,10.0,-2,-2,-2,-2
125,10,40.880964616831186,16.0,0.0,-5.0,4.0,6.0,10.0,-2,-2,-2,-2
126,28,41.320191460442466,12.0,0.0,-7.0,4.0,0.0,10.0,22,[8.50207621 0.         0.43308806],45.42769279757707,123
127,19,41.85762015549785,0.0,0.0,-7.0,6.0,6.0,10.0,-2,-2,-2,-2
128,9,42.33980552281999,10.0,0.0,-5.0,4.0,4.0,10.0,-2,-2,-2,-2
129,16,42.41912403505866,6.0,0.0,-9.0,12.0,0.0,10.0,-2,-2,-2,-2
130,26,42.49405782712733,14.0,0.0,-5.0,8.0,0.0,10.0,-2,-2,-2,-2
131,8,42.596627787518145,16.0,0.0,-9.0,8.0,2.0,10.0,-2,-2,-2,-2
132,3,43.011459723673894,14.0,0.0,-7.0,16.0,2.0,10.0,-2,-2,-2,-2
133,21,43.05818054559054,0.0,0.0,-7.0,16.0,4.0,10.0,-2,-2,-2,-2
134,11,43.069528573525304,4.0,0.0,-9.0,18.0,2.0,10.0,-2,-2,-2,-2
135,1,43.24665588136002,8.0,0.0,-7.0,8.0,4.0,10.0,-2,-2,-2,-2
136,24,43.850335424933384,16.0,0.0,-9.0,18.0,2.0,10.0,-2,-2,-2,-2
137,0,44.41925356475042,18.0,0.0,-5.0,16.0,4.0,10.0,-2,-2,-2,-2
138,13,44.646010518731366,10.0,0.0,-9.0,8.0,2.0,10.0,-2,-2,-2,-2
139,25,44.7135969703493,0.0,0.0,-7.0,14.0,0.0,10.0,-2,-2,-2,-2
140,14,44.96184454779724,0.0,0.0,-5.0,0.0,6.0,10.0,-2,-2,-2,-2
141,17,44.97958025916865,12.0,0.0,-7.0,14.0,4.0,10.0,-2,-2,-2,-2
142,23,45.19052807779811,2.0,0.0,-9.0,12.0,0.0,10.0,-2,-2,-2,-2
143,27,46.268902796775414,12.0,0.0,-7.0,12.0,6.0,10.0,-2,-2,-2,-2
144,2,46.69224057680691,12.0,0.0,-9.0,12.0,2.0,10.0,-2,-2,-2,-2
145,18,46.77058636102332,16.0,0.0,-9.0,12.0,0.0,10.0,-2,-2,-2,-2
146,6,47.21029653260616,18.0,0.0,-9.0,12.0,4.0,10.0,-2,-2,-2,-2
147,4,47.66904344460225,14.0,0.0,-9.0,0.0,6.0,10.0,-2,-2,-2,-2
148,15,47.96902640336581,8.0,0.0,-7.0,10.0,2.0,10.0,-2,-2,-2,-2
149,20,48.28776521884413,8.0,0.0,-5.0,4.0,6.0,10.0,-2,-2,-2,-2
150,5,48.94882921580068,10.0,0.0,-5.0,10.0,6.0,10.0,-2,-2,-2,-2
151,12,49.4423667752515,18.0,0.0,-5.0,14.0,2.0,10.0,-2,-2,-2,-2
152,29,50.18964681765931,12.0,0.0,-9.0,4.0,0.0,10.0,-2,-2,-2,-2
153,26,50.57180503782908,14.0,0.0,-7.0,8.0,6.0,10.0,-2,-2,-2,-2
154,9,50.661464011366604,4.0,0.0,-9.0,4.0,4.0,10.0,-2,-2,-2,-2
155,28,50.71433857447043,16.0,0.0,-5.0,12.0,6.0,10.0,-2,-2,-2,-2
156,7,50.77360260073428,10.0,0.0,-9.0,0.0,4.0,10.0,10,[ 9.8446288   0.06214848 -8.70479471],50.94327051558024,157
157,10,50.94327051558024,10.0,0.0,-9.0,18.0,6.0,10.0,7,[10.  0. -9.],50.94327051558024,156
158,19,51.35762015549785,2.0,0.0,-5.0,10.0,4.0,10.0,-2,-2,-2,-2
159,3,51.62830369348094,10.0,0.0,-5.0,4.0,2.0,10.0,-2,-2,-2,-2
160,22,51.805539279977026,18.0,0.0,-9.0,6.0,0.0,10.0,-2,-2,-2,-2
161,1,51.97878047964651,16.0,0.0,-7.0,4.0,2.0,10.0,-2,-2,-2,-2
162,0,52.245491485999686,6.0,0.0,-9.0,18.0,6.0,10.0,-2,-2,-2,-2
163,16,52.381553457644294,2.0,0.0,-7.0,16.0,6.0,10.0,-2,-2,-2,-2
164,8,52.95278537612214,12.0,0.0,-5.0,0.0,4.0,10.0,-2,-2,-2,-2
165,14,53.039591758499,2.0,0.0,-9.0,18.0,0.0,10.0,-2,-2,-2,-2
166,24,53.45502178108266,8.0,0.0,-9.0,12.0,0.0,10.0,-2,-2,-2,-2
167,17,53.768778174792125,6.0,0.0,-9.0,14.0,2.0,10.0,-2,-2,-2,-2
168,13,54.25069687488064,12.0,0.0,-5.0,6.0,0.0,10.0,-2,-2,-2,-2
169,21,54.90089982791755,0.0,0.0,-9.0,10.0,6.0,10.0,-2,-2,-2,-2
170,11,54.912247855852314,2.0,0.0,-5.0,6.0,4.0,10.0,-2,-2,-2,-2
171,27,55.28278098543539,16.0,0.0,-9.0,4.0,0.0,10.0,-2,-2,-2,-2
172,25,55.72495474312192,2.0,0.0,-5.0,2.0,0.0,10.0,-2,-2,-2,-2
173,23,55.92598335459006,4.0,0.0,-5.0,18.0,2.0,10.0,-2,-2,-2,-2
174,2,56.24472716407831,10.0,0.0,-9.0,14.0,6.0,10.0,-2,-2,-2,-2
175,18,56.47883028049712,4.0,0.0,-9.0,18.0,6.0,10.0,-2,-2,-2,-2
176,15,56.58587037317285,8.0,0.0,-7.0,12.0,6.0,10.0,-2,-2,-2,-2
177,20,56.60942370739075,0.0,0.0,-5.0,6.0,6.0,10.0,-2,-2,-2,-2
178,5,57.02657642650243,2.0,0.0,-9.0,18.0,4.0,10.0,-2,-2,-2,-2
179,12,57.268604696500766,18.0,0.0,-5.0,12.0,4.0,10.0,-2,-2,-2,-2
180,6,57.371497249056944,12.0,0.0,-7.0,12.0,2.0,10.0,-2,-2,-2,-2
181,28,59.03599706301705,14.0,0.0,-7.0,12.0,0.0,10.0,-2,-2,-2,-2
182,3,59.76771399153079,10.0,0.0,-5.0,0.0,2.0,10.0,-2,-2,-2,-2
183,4,59.84483910648817,4.0,0.0,-9.0,2.0,2.0,10.0,-2,-2,-2,-2
184,26,60.07180503782908,16.0,0.0,-5.0,0.0,2.0,10.0,-2,-2,-2,-2
185,19,60.08974475378434,6.0,0.0,-7.0,4.0,2.0,10.0,-2,-2,-2,-2
186,9,60.369707930840406,16.0,0.0,-9.0,14.0,4.0,10.0,10,[15.73174793  0.53650413 -6.45160537],61.678725792372184,188
187,29,60.49741088170346,8.0,0.0,-7.0,6.0,2.0,10.0,-2,-2,-2,-2
188,10,61.678725792372184,16.0,0.0,-7.0,18.0,2.0,10.0,9,[16.  0. -7.],61.678725792372184,186
189,7,61.69376743465506,6.0,0.0,-5.0,0.0,6.0,10.0,-2,-2,-2,-2
190,13,62.32844408558239,8.0,0.0,-5.0,2.0,4.0,10.0,-2,-2,-2,-2
191,1,62.43105295982995,2.0,0.0,-9.0,18.0,4.0,10.0,-2,-2,-2,-2
192,8,62.76349381129643,6.0,0.0,-5.0,18.0,2.0,10.0,-2,-2,-2,-2
193,11,62.92785762679301,8.0,0.0,-7.0,8.0,6.0,10.0,-2,-2,-2,-2
194,22,63.04164180709914,2.0,0.0,-5.0,18.0,0.0,10.0,-2,-2,-2,-2
195,24,63.16326570055646,6.0,0.0,-7.0,18.0,4.0,10.0,-2,-2,-2,-2
196,25,63.22495474312192,18.0,0.0,-7.0,16.0,0.0,10.0,-2,-2,-2,-2
197,16,63.79426566815762,14.0,0.0,-5.0,12.0,0.0,10.0,-2,-2,-2,-2
198,0,63.875194835612696,10.0,0.0,-9.0,16.0,2.0,10.0,-2,-2,-2,-2
199,17,64.12493576339611,6.0,0.0,-5.0,16.0,2.0,10.0,-2,-2,-2,-2
200,20,65.2262676771978,8.0,0.0,-9.0,0.0,0.0,10.0,-2,-2,-2,-2
201,14,65.45933410687323,16.0,0.0,-9.0,6.0,6.0,10.0,-2,-2,-2,-2
202,12,65.59026318504739,18.0,0.0,-9.0,4.0,4.0,10.0,-2,-2,-2,-2
203,15,65.81896302948255,6.0,0.0,-5.0,10.0,4.0,10.0,-2,-2,-2,-2
204,6,65.93011863336879,12.0,0.0,-9.0,8.0,2.0,10.0,-2,-2,-2,-2
205,21,66.04764823272153,2.0,0.0,-7.0,0.0,0.0,10.0,-2,-2,-2,-2
206,23,66.23374741863421,10.0,0.0,-5.0,2.0,4.0,10.0,-2,-2,-2,-2
207,2,66.4059278805291,6.0,0.0,-9.0,2.0,2.0,10.0,-2,-2,-2,-2
208,27,66.51888351255751,10.0,0.0,-7.0,0.0,4.0,10.0,-2,-2,-2,-2
209,28,67.5946184473289,18.0,0.0,-9.0,8.0,2.0,10.0,-2,-2,-2,-2
210,18,68.65462594238303,10.0,0.0,-5.0,4.0,0.0,10.0,-2,-2,-2,-2
211,19,68.70658872359138,14.0,0.0,-5.0,10.0,4.0,10.0,-2,-2,-2,-2
212,3,68.83689256513932,0.0,0.0,-7.0,16.0,0.0,10.0,-2,-2,-2,-2
213,29,69.11425485151051,14.0,0.0,-7.0,4.0,6.0,10.0,-2,-2,-2,-2
214,4,69.44952546263744,16.0,0.0,-7.0,2.0,2.0,10.0,9,[10.03821423  0.85168368  0.23931129],74.1579191029221,216
215,5,69.60632205191155,4.0,0.0,-7.0,10.0,4.0,10.0,-2,-2,-2,-2
216,9,70.12931857881198,6.0,0.0,-7.0,16.0,2.0,10.0,4,[10.06432029  0.81286406 -0.09065551],74.1579191029221,214
217,10,70.29556976217923,2.0,0.0,-9.0,2.0,6.0,10.0,-2,-2,-2,-2
218,7,70.3106114044621,14.0,0.0,-9.0,6.0,6.0,10.0,-2,-2,-2,-2
219,13,70.65010257412901,12.0,0.0,-9.0,8.0,0.0,10.0,-2,-2,-2,-2
220,26,71.08316281060169,4.0,0.0,-9.0,4.0,4.0,10.0,-2,-2,-2,-2
221,16,71.3606386433684,10.0,0.0,-7.0,6.0,4.0,10.0,-2,-2,-2,-2
222,25,71.78357612743376,18.0,0.0,-7.0,8.0,2.0,10.0,-2,-2,-2,-2
223,11,71.94173581545299,16.0,0.0,-9.0,10.0,6.0,10.0,-2,-2,-2,-2
224,8,72.42009776921041,8.0,0.0,-9.0,2.0,2.0,10.0,-2,-2,-2,-2
225,17,73.19411433700463,16.0,0.0,-7.0,0.0,0.0,10.0,-2,-2,-2,-2
226,24,73.758075750765,12.0,0.0,-5.0,6.0,6.0,10.0,-2,-2,-2,-2
227,15,73.83457280042325,2.0,0.0,-5.0,2.0,0.0,10.0,-2,-2,-2,-2
228,0,73.88768703286308,4.0,0.0,-5.0,6.0,4.0,10.0,-2,-2,-2,-2
229,22,74.0074979068298,14.0,0.0,-9.0,16.0,6.0,10.0,-2,-2,-2,-2
230,21,74.60626961703338,12.0,0.0,-9.0,4.0,6.0,10.0,-2,-2,-2,-2
231,23,74.9658720169207,6.0,0.0,-9.0,2.0,4.0,10.0,-2,-2,-2,-2
232,1,75.01079858523907,18.0,0.0,-7.0,8.0,4.0,10.0,-2,-2,-2,-2
233,20,75.53403174124195,18.0,0.0,-7.0,14.0,4.0,10.0,-2,-2,-2,-2
234,6,75.68972928134036,8.0,0.0,-9.0,6.0,4.0,10.0,-2,-2,-2,-2
235,2,76.16553852850068,4.0,0.0,-9.0,0.0,2.0,10.0,-2,-2,-2,-2
236,27,76.58118941130657,16.0,0.0,-7.0,2.0,6.0,10.0,-2,-2,-2,-2
237,14,76.6060825116772,14.0,0.0,-9.0,10.0,6.0,10.0,-2,-2,-2,-2
238,19,76.72219849453208,4.0,0.0,-5.0,0.0,6.0,10.0,-2,-2,-2,-2
239,18,76.7323731530848,8.0,0.0,-9.0,12.0,2.0,10.0,-2,-2,-2,-2
240,12,77.55897238863321,4.0,0.0,-5.0,18.0,0.0,10.0,-2,-2,-2,-2
241,28,78.3765477737528,0.0,0.0,-9.0,8.0,4.0,10.0,-2,-2,-2,-2
242,5,78.83941470822124,16.0,0.0,-9.0,12.0,2.0,10.0,-2,-2,-2,-2
243,29,79.42201891555466,10.0,0.0,-9.0,8.0,6.0,10.0,-2,-2,-2,-2
244,9,80.04143237961148,4.0,0.0,-5.0,8.0,6.0,10.0,-2,-2,-2,-2
245,10,80.25799918476487,4.0,0.0,-7.0,0.0,4.0,10.0,-2,-2,-2,-2
246,16,80.31887507695286,0.0,0.0,-7.0,18.0,4.0,10.0,-2,-2,-2,-2
247,13,80.35834649360281,10.0,0.0,-9.0,8.0,6.0,10.0,-2,-2,-2,-2
248,4,80.50619765638542,12.0,0.0,-9.0,14.0,4.0,10.0,26,[14.  4. 10.],90.265808304357,250
249,3,80.50951009506808,18.0,0.0,-9.0,16.0,2.0,10.0,-2,-2,-2,-2
250,26,80.7914067300755,14.0,0.0,-9.0,14.0,4.0,10.0,4,[14.          3.90365205  9.54234725],90.265808304357,248
251,7,81.04606668125403,10.0,0.0,-5.0,0.0,4.0,10.0,-2,-2,-2,-2
252,15,81.33457280042325,6.0,0.0,-5.0,2.0,2.0,10.0,-2,-2,-2,-2
253,25,81.69568992823326,18.0,0.0,-5.0,16.0,0.0,10.0,-2,-2,-2,-2
254,0,81.71392495411234,14.0,0.0,-9.0,2.0,0.0,10.0,-2,-2,-2,-2
255,11,82.34606183879539,18.0,0.0,-7.0,12.0,2.0,10.0,-2,-2,-2,-2
256,24,82.37491972057205,6.0,0.0,-5.0,16.0,0.0,10.0,-2,-2,-2,-2
257,8,82.43258996646081,16.0,0.0,-7.0,12.0,6.0,10.0,-2,-2,-2,-2
258,22,84.0199901040802,4.0,0.0,-9.0,0.0,2.0,10.0,-2,-2,-2,-2
259,20,84.4922681748264,14.0,0.0,-5.0,10.0,4.0,10.0,-2,-2,-2,-2
260,17,84.86673186693339,12.0,0.0,-7.0,14.0,4.0,10.0,-2,-2,-2,-2
261,23,84.8779858177202,18.0,0.0,-7.0,18.0,2.0,10.0,-2,-2,-2,-2
262,19,85.0438569830787,10.0,0.0,-5.0,6.0,6.0,10.0,-2,-2,-2,-2
263,1,85.07310448398813,8.0,0.0,-9.0,0.0,0.0,10.0,-2,-2,-2,-2
264,21,85.34172489382532,16.0,0.0,-5.0,8.0,2.0,10.0,-2,-2,-2,-2
265,6,85.44933992931193,6.0,0.0,-5.0,8.0,2.0,10.0,-2,-2,-2,-2
266,2,85.92514917647225,10.0,0.0,-9.0,16.0,2.0,10.0,-2,-2,-2,-2
267,18,86.49198380105636,4.0,0.0,-5.0,2.0,0.0,10.0,-2,-2,-2,-2
268,14,86.767283228128,16.0,0.0,-9.0,18.0,0.0,10.0,-2,-2,-2,-2
269,12,87.8181146529748,12.0,0.0,-5.0,18.0,2.0,10.0,-2,-2,-2,-2
270,27,87.9939016218199,10.0,0.0,-9.0,18.0,6.0,10.0,-2,-2,-2,-2
271,9,88.3630908681581,0.0,0.0,-7.0,10.0,4.0,10.0,-2,-2,-2,-2
272,5,88.59902535619281,14.0,0.0,-5.0,8.0,6.0,10.0,-2,-2,-2,-2
273,28,88.8765477737528,0.0,0.0,-9.0,6.0,4.0,10.0,-2,-2,-2,-2
274,15,89.1608107216725,2.0,0.0,-7.0,14.0,2.0,10.0,-2,-2,-2,-2
